station,year,month,day,date,total_daily_rainfall,highest_30min_rainfall,highest_60min_rainfall,highest_120min_rainfall,mean_temp,max_temp,min_temp,mean_wind_sp,max_wind_sp,station_code,latitude,longitude,rainy_day
Admiralty,2016,3,28,2016-03-28,0.0,0.0,0.0,0.0,28.9,32.5,26.6,16.6,44.3,104,1.4439,103.7854,0
Admiralty,2016,3,29,2016-03-29,0.0,0.0,0.0,0.0,28.7,32.5,26.3,13.7,42.5,104,1.4439,103.7854,0
Admiralty,2016,3,30,2016-03-30,0.0,0.0,0.0,0.0,28.6,32.9,26.0,14.4,37.8,104,1.4439,103.7854,0
Admiralty,2016,3,31,2016-03-31,0.0,0.0,0.0,0.0,28.7,32.6,26.1,13.3,33.8,104,1.4439,103.7854,0
Admiralty,2014,1,1,2014-01-01,0.0,0.0,0.0,0.0,26.3,28.8,24.3,10.8,34.2,104,1.4439,103.7854,0
Admiralty,2014,1,2,2014-01-02,0.0,0.0,0.0,0.0,26.9,30.7,24.6,11.5,38.2,104,1.4439,103.7854,0
Admiralty,2014,1,3,2014-01-03,4.6,4.4,4.4,4.6,26.5,29.5,24.9,9.7,34.2,104,1.4439,103.7854,1
Admiralty,2014,1,4,2014-01-04,3.8,3.8,3.8,3.8,26.4,31.2,24.7,8.1,32.8,104,1.4439,103.7854,1
Admiralty,2014,1,5,2014-01-05,3.6,1.2,1.6,2.0,24.6,25.3,23.6,8.4,27.0,104,1.4439,103.7854,1
Admiralty,2014,1,6,2014-01-06,80.0,21.8,26.2,30.6,25.0,27.2,23.1,6.2,29.5,104,1.4439,103.7854,1
Admiralty,2014,1,7,2014-01-07,2.0,2.0,2.0,2.0,26.5,30.6,24.3,8.0,27.4,104,1.4439,103.7854,1
Admiralty,2014,1,8,2014-01-08,0.0,0.0,0.0,0.0,26.9,30.8,24.4,11.7,34.6,104,1.4439,103.7854,0
Admiralty,2014,1,9,2014-01-09,2.6,1.4,2.0,2.6,25.4,27.5,23.9,6.0,27.4,104,1.4439,103.7854,1
Admiralty,2014,1,10,2014-01-10,0.0,0.0,0.0,0.0,26.9,31.9,24.1,6.0,27.4,104,1.4439,103.7854,0
Admiralty,2014,1,11,2014-01-11,1.8,1.8,1.8,1.8,26.5,30.9,23.6,12.8,37.4,104,1.4439,103.7854,1
Admiralty,2014,1,12,2014-01-12,0.2,0.2,0.2,0.2,25.9,28.3,24.4,11.7,39.2,104,1.4439,103.7854,1
Admiralty,2014,1,13,2014-01-13,0.0,0.0,0.0,0.0,26.4,29.3,24.5,14.8,43.2,104,1.4439,103.7854,0
Admiralty,2014,1,14,2014-01-14,0.2,0.2,0.2,0.2,26.1,29.6,23.9,13.3,44.3,104,1.4439,103.7854,1
Admiralty,2014,1,15,2014-01-15,0.0,0.0,0.0,0.0,25.4,28.2,23.9,12.8,44.3,104,1.4439,103.7854,0
Admiralty,2014,1,16,2014-01-16,0.0,0.0,0.0,0.0,25.6,28.4,23.5,13.9,39.6,104,1.4439,103.7854,0
Admiralty,2014,1,17,2014-01-17,0.0,0.0,0.0,0.0,25.6,28.6,23.5,14.3,41.8,104,1.4439,103.7854,0
Admiralty,2014,1,18,2014-01-18,0.0,0.0,0.0,0.0,25.6,28.5,23.5,14.0,42.5,104,1.4439,103.7854,0
Admiralty,2014,1,19,2014-01-19,0.0,0.0,0.0,0.0,25.6,29.0,23.5,13.2,39.6,104,1.4439,103.7854,0
Admiralty,2014,1,20,2014-01-20,0.0,0.0,0.0,0.0,25.6,29.2,23.7,14.2,37.4,104,1.4439,103.7854,0
Admiralty,2014,1,21,2014-01-21,0.0,0.0,0.0,0.0,25.5,28.7,23.4,14.0,39.6,104,1.4439,103.7854,0
Admiralty,2014,1,22,2014-01-22,0.0,0.0,0.0,0.0,25.0,27.9,23.0,13.5,40.3,104,1.4439,103.7854,0
Admiralty,2014,1,23,2014-01-23,0.0,0.0,0.0,0.0,25.2,28.7,23.1,13.0,41.8,104,1.4439,103.7854,0
Admiralty,2014,1,24,2014-01-24,0.0,0.0,0.0,0.0,25.2,28.3,23.0,12.6,35.3,104,1.4439,103.7854,0
Admiralty,2014,1,25,2014-01-25,0.0,0.0,0.0,0.0,25.2,28.7,23.1,12.4,38.5,104,1.4439,103.7854,0
Admiralty,2014,1,26,2014-01-26,0.0,0.0,0.0,0.0,25.2,29.3,22.5,11.3,37.1,104,1.4439,103.7854,0
Admiralty,2014,1,27,2014-01-27,0.0,0.0,0.0,0.0,25.2,28.7,22.6,13.5,39.2,104,1.4439,103.7854,0
Admiralty,2014,1,28,2014-01-28,0.0,0.0,0.0,0.0,26.1,29.7,24.1,14.0,40.7,104,1.4439,103.7854,0
Admiralty,2014,1,29,2014-01-29,0.0,0.0,0.0,0.0,26.0,30.0,23.4,14.5,46.4,104,1.4439,103.7854,0
Admiralty,2014,1,30,2014-01-30,0.0,0.0,0.0,0.0,25.5,30.3,22.6,13.2,53.6,104,1.4439,103.7854,0
Admiralty,2014,1,31,2014-01-31,0.0,0.0,0.0,0.0,25.8,30.6,22.4,13.8,36.4,104,1.4439,103.7854,0
Admiralty,2018,1,1,2018-01-01,,,,,,,,,,104,1.4439,103.7854,0
Admiralty,2018,1,2,2018-01-02,,,,,,,,,,104,1.4439,103.7854,0
Admiralty,2018,1,3,2018-01-03,,,,,,,,,,104,1.4439,103.7854,0
Admiralty,2018,1,4,2018-01-04,,,,,,,,,,104,1.4439,103.7854,0
Admiralty,2018,1,5,2018-01-05,5.0,2.0,3.6,5.0,25.9,28.2,24.8,5.8,18.0,104,1.4439,103.7854,1
Admiralty,2018,1,6,2018-01-06,0.0,0.0,0.0,0.0,27.1,31.2,24.6,6.8,23.0,104,1.4439,103.7854,0
Admiralty,2018,1,7,2018-01-07,2.4,2.0,2.0,2.4,26.6,32.1,24.2,9.0,28.8,104,1.4439,103.7854,1
Admiralty,2018,1,8,2018-01-08,48.0,17.0,26.0,35.2,26.3,31.6,22.6,6.8,22.3,104,1.4439,103.7854,1
Admiralty,2018,1,9,2018-01-09,7.2,5.2,7.0,7.0,26.9,32.1,25.1,8.6,32.4,104,1.4439,103.7854,1
Admiralty,2018,1,10,2018-01-10,22.2,3.2,5.6,9.0,24.4,26.3,23.1,8.6,29.2,104,1.4439,103.7854,1
Admiralty,2018,1,11,2018-01-11,14.4,1.0,1.6,2.8,23.4,25.4,21.7,10.8,40.0,104,1.4439,103.7854,1
Admiralty,2018,1,12,2018-01-12,8.6,0.8,1.4,2.0,22.5,23.4,21.7,11.5,33.5,104,1.4439,103.7854,1
Admiralty,2018,1,13,2018-01-13,15.6,3.4,4.2,5.8,22.7,23.4,22.0,9.4,24.8,104,1.4439,103.7854,1
Admiralty,2018,1,14,2018-01-14,5.8,1.0,1.6,2.8,23.1,24.8,21.2,11.5,38.2,104,1.4439,103.7854,1
Admiralty,2018,1,15,2018-01-15,0.6,0.4,0.4,0.6,24.5,27.3,22.6,10.8,33.8,104,1.4439,103.7854,1
Admiralty,2018,1,16,2018-01-16,0.0,0.0,0.0,0.0,25.9,29.1,23.3,11.5,28.4,104,1.4439,103.7854,0
Admiralty,2018,1,17,2018-01-17,0.0,0.0,0.0,0.0,27.0,31.0,24.6,13.3,35.6,104,1.4439,103.7854,0
Admiralty,2018,1,18,2018-01-18,0.0,0.0,0.0,0.0,27.0,31.1,24.5,13.7,35.3,104,1.4439,103.7854,0
Admiralty,2018,1,19,2018-01-19,5.6,3.2,3.2,5.2,26.7,33.4,24.1,9.0,37.4,104,1.4439,103.7854,1
Admiralty,2018,1,20,2018-01-20,6.8,5.6,5.6,5.6,26.3,33.2,24.7,6.8,32.4,104,1.4439,103.7854,1
Admiralty,2018,1,21,2018-01-21,1.6,1.6,1.6,1.6,27.6,33.6,24.2,9.4,28.4,104,1.4439,103.7854,1
Admiralty,2018,1,22,2018-01-22,0.0,0.0,0.0,0.0,27.7,31.9,25.1,8.3,35.6,104,1.4439,103.7854,0
Admiralty,2018,1,23,2018-01-23,20.0,11.4,13.0,20.0,26.7,30.0,24.1,8.3,36.0,104,1.4439,103.7854,1
Admiralty,2018,1,24,2018-01-24,5.4,3.2,4.0,4.8,26.6,31.6,23.5,7.6,34.6,104,1.4439,103.7854,1
Admiralty,2018,1,25,2018-01-25,12.0,9.0,9.8,12.0,26.7,31.6,24.1,7.9,29.5,104,1.4439,103.7854,1
Admiralty,2018,1,26,2018-01-26,0.4,0.4,0.4,0.4,26.4,31.3,24.8,8.3,34.6,104,1.4439,103.7854,1
Admiralty,2018,1,27,2018-01-27,0.0,0.0,0.0,0.0,27.5,33.1,24.8,9.0,28.1,104,1.4439,103.7854,0
Admiralty,2018,1,28,2018-01-28,28.0,22.8,27.4,27.8,26.6,33.0,23.0,9.0,44.6,104,1.4439,103.7854,1
Admiralty,2018,1,29,2018-01-29,0.0,0.0,0.0,0.0,27.5,32.3,24.1,9.7,34.6,104,1.4439,103.7854,0
Admiralty,2018,1,30,2018-01-30,8.4,7.6,8.0,8.4,27.7,34.7,25.4,9.4,44.3,104,1.4439,103.7854,1
Admiralty,2018,1,31,2018-01-31,5.6,2.6,2.8,5.4,27.7,33.1,23.9,12.2,32.4,104,1.4439,103.7854,1
Admiralty,2018,2,1,2018-02-01,3.8,3.8,3.8,3.8,28.0,31.8,25.8,15.8,42.5,104,1.4439,103.7854,1
Admiralty,2018,2,2,2018-02-02,5.8,1.2,2.0,3.2,25.2,26.5,23.9,12.6,36.4,104,1.4439,103.7854,1
Admiralty,2018,2,3,2018-02-03,0.2,0.2,0.2,0.2,26.8,30.5,24.3,15.8,49.7,104,1.4439,103.7854,1
Admiralty,2018,2,4,2018-02-04,1.4,1.0,1.0,1.0,26.0,29.3,24.5,15.8,55.4,104,1.4439,103.7854,1
Admiralty,2018,2,5,2018-02-05,0.0,0.0,0.0,0.0,26.4,30.0,24.5,17.6,54.0,104,1.4439,103.7854,0
Admiralty,2018,2,6,2018-02-06,0.0,0.0,0.0,0.0,26.1,29.8,23.9,16.2,41.8,104,1.4439,103.7854,0
Admiralty,2018,2,7,2018-02-07,0.0,0.0,0.0,0.0,25.4,27.9,23.9,14.0,42.5,104,1.4439,103.7854,0
Admiralty,2018,2,8,2018-02-08,0.0,0.0,0.0,0.0,25.9,29.3,23.5,14.8,40.0,104,1.4439,103.7854,0
Admiralty,2018,2,9,2018-02-09,0.0,0.0,0.0,0.0,26.1,30.9,23.3,16.9,47.9,104,1.4439,103.7854,0
Admiralty,2018,2,10,2018-02-10,0.0,0.0,0.0,0.0,26.0,30.7,23.1,14.4,36.7,104,1.4439,103.7854,0
Admiralty,2018,2,11,2018-02-11,0.0,0.0,0.0,0.0,26.5,31.2,23.6,14.8,39.2,104,1.4439,103.7854,0
Admiralty,2018,2,12,2018-02-12,0.0,0.0,0.0,0.0,26.8,31.2,23.9,17.6,45.7,104,1.4439,103.7854,0
Admiralty,2018,2,13,2018-02-13,0.0,0.0,0.0,0.0,26.8,31.7,24.2,15.1,42.1,104,1.4439,103.7854,0
Admiralty,2018,2,14,2018-02-14,0.0,0.0,0.0,0.0,26.5,30.6,24.1,15.1,41.4,104,1.4439,103.7854,0
Admiralty,2018,2,15,2018-02-15,1.8,1.4,1.4,1.8,27.2,32.9,24.3,10.1,33.1,104,1.4439,103.7854,1
Admiralty,2018,2,16,2018-02-16,0.0,0.0,0.0,0.0,27.5,33.0,24.4,9.7,28.8,104,1.4439,103.7854,0
Admiralty,2018,2,17,2018-02-17,1.2,0.8,1.2,1.2,27.2,33.4,24.2,10.8,33.8,104,1.4439,103.7854,1
Admiralty,2018,2,18,2018-02-18,0.0,0.0,0.0,0.0,27.3,33.6,24.8,11.5,33.8,104,1.4439,103.7854,0
Admiralty,2018,2,19,2018-02-19,0.0,0.0,0.0,0.0,27.1,32.0,23.9,15.5,41.4,104,1.4439,103.7854,0
Admiralty,2018,2,20,2018-02-20,0.0,0.0,0.0,0.0,27.3,31.9,24.5,14.0,37.8,104,1.4439,103.7854,0
Admiralty,2018,2,21,2018-02-21,0.0,0.0,0.0,0.0,27.4,31.3,24.9,14.8,40.3,104,1.4439,103.7854,0
Admiralty,2018,2,22,2018-02-22,0.0,0.0,0.0,0.0,27.7,33.8,24.5,13.0,42.5,104,1.4439,103.7854,0
Admiralty,2018,2,23,2018-02-23,12.4,11.4,11.6,12.0,26.4,31.5,23.3,10.1,40.7,104,1.4439,103.7854,1
Admiralty,2018,2,24,2018-02-24,3.4,1.4,2.4,3.2,25.1,26.9,23.8,10.4,33.5,104,1.4439,103.7854,1
Admiralty,2018,2,25,2018-02-25,0.0,0.0,0.0,0.0,26.8,30.4,24.6,12.6,33.1,104,1.4439,103.7854,0
Admiralty,2018,2,26,2018-02-26,0.0,0.0,0.0,0.0,27.1,30.4,25.1,15.5,42.5,104,1.4439,103.7854,0
Admiralty,2018,2,27,2018-02-27,0.0,0.0,0.0,0.0,27.1,31.3,24.7,13.3,41.4,104,1.4439,103.7854,0
Admiralty,2018,2,28,2018-02-28,49.6,28.6,33.6,47.8,27.4,33.4,23.5,10.8,43.2,104,1.4439,103.7854,1
Admiralty,2018,3,1,2018-03-01,0.0,0.0,0.0,0.0,27.6,32.0,25.1,11.5,35.6,104,1.4439,103.7854,0
Admiralty,2018,3,2,2018-03-02,19.2,14.4,18.0,19.2,27.1,32.7,24.6,8.3,29.2,104,1.4439,103.7854,1
Admiralty,2018,3,3,2018-03-03,3.0,2.0,2.0,3.0,27.2,32.1,25.6,9.7,33.5,104,1.4439,103.7854,1
Admiralty,2018,3,4,2018-03-04,4.8,4.0,4.8,4.8,27.4,34.8,24.6,6.1,25.6,104,1.4439,103.7854,1
Admiralty,2018,3,5,2018-03-05,0.0,0.0,0.0,0.0,28.1,33.1,25.5,13.7,39.2,104,1.4439,103.7854,0
Admiralty,2018,3,6,2018-03-06,0.0,0.0,0.0,0.0,28.5,35.6,25.1,7.2,36.7,104,1.4439,103.7854,0
Admiralty,2018,3,7,2018-03-07,8.6,5.2,6.6,7.2,26.1,28.5,24.1,8.6,39.6,104,1.4439,103.7854,1
Admiralty,2018,3,8,2018-03-08,0.0,0.0,0.0,0.0,26.6,29.3,24.8,10.4,35.6,104,1.4439,103.7854,0
Admiralty,2018,3,9,2018-03-09,0.0,0.0,0.0,0.0,27.9,31.7,25.1,16.2,47.5,104,1.4439,103.7854,0
Admiralty,2018,3,10,2018-03-10,9.0,4.8,5.0,5.6,26.8,29.7,24.6,16.9,58.3,104,1.4439,103.7854,1
Admiralty,2018,3,11,2018-03-11,0.0,0.0,0.0,0.0,27.2,30.7,24.8,15.5,44.3,104,1.4439,103.7854,0
Admiralty,2018,3,12,2018-03-12,0.0,0.0,0.0,0.0,27.5,30.7,25.2,13.3,40.3,104,1.4439,103.7854,0
Admiralty,2018,3,13,2018-03-13,0.0,0.0,0.0,0.0,27.7,31.5,25.5,12.2,41.0,104,1.4439,103.7854,0
Admiralty,2018,3,14,2018-03-14,0.0,0.0,0.0,0.0,28.1,33.2,25.4,11.2,36.0,104,1.4439,103.7854,0
Admiralty,2018,3,15,2018-03-15,0.0,0.0,0.0,0.0,28.5,34.8,25.2,9.7,27.4,104,1.4439,103.7854,0
Admiralty,2018,3,16,2018-03-16,0.0,0.0,0.0,0.0,28.2,33.0,26.4,13.0,33.8,104,1.4439,103.7854,0
Admiralty,2018,3,17,2018-03-17,0.0,0.0,0.0,0.0,28.4,33.6,25.9,12.2,35.3,104,1.4439,103.7854,0
Admiralty,2018,3,18,2018-03-18,0.0,0.0,0.0,0.0,28.1,32.1,25.7,14.0,41.4,104,1.4439,103.7854,0
Admiralty,2018,3,19,2018-03-19,0.6,0.6,0.6,0.6,28.4,33.6,25.7,11.5,32.8,104,1.4439,103.7854,1
Admiralty,2018,3,20,2018-03-20,0.0,0.0,0.0,0.0,28.1,33.5,26.0,10.4,32.8,104,1.4439,103.7854,0
Admiralty,2018,3,21,2018-03-21,0.0,0.0,0.0,0.0,27.9,32.6,25.6,8.3,37.4,104,1.4439,103.7854,0
Admiralty,2018,3,22,2018-03-22,0.0,0.0,0.0,0.0,28.5,33.1,26.2,16.2,41.8,104,1.4439,103.7854,0
Admiralty,2018,3,23,2018-03-23,0.0,0.0,0.0,0.0,28.4,32.7,25.9,15.1,38.2,104,1.4439,103.7854,0
Admiralty,2018,3,24,2018-03-24,0.0,0.0,0.0,0.0,27.9,32.2,24.9,12.6,41.0,104,1.4439,103.7854,0
Admiralty,2018,3,25,2018-03-25,2.4,1.0,1.2,1.2,26.6,30.3,24.6,8.3,29.9,104,1.4439,103.7854,1
Admiralty,2018,3,26,2018-03-26,0.0,0.0,0.0,0.0,27.5,32.3,25.5,10.4,42.1,104,1.4439,103.7854,0
Admiralty,2018,3,27,2018-03-27,3.0,1.2,1.4,1.8,25.1,27.3,23.5,10.8,36.7,104,1.4439,103.7854,1
Admiralty,2018,3,28,2018-03-28,11.6,9.8,10.4,11.0,26.4,33.3,23.0,7.2,40.0,104,1.4439,103.7854,1
Admiralty,2018,3,29,2018-03-29,2.6,1.8,2.4,2.6,26.5,30.8,24.3,6.8,27.7,104,1.4439,103.7854,1
Admiralty,2018,3,30,2018-03-30,9.0,4.2,7.0,7.4,26.1,32.1,22.4,6.1,32.8,104,1.4439,103.7854,1
Admiralty,2018,3,31,2018-03-31,0.0,0.0,0.0,0.0,27.5,33.6,24.7,8.3,36.0,104,1.4439,103.7854,0
Admiralty,2016,8,1,2016-08-01,0.0,0.0,0.0,0.0,27.2,30.6,25.0,7.9,33.5,104,1.4439,103.7854,0
Admiralty,2016,8,2,2016-08-02,0.0,0.0,0.0,0.0,29.1,32.3,26.9,9.0,32.0,104,1.4439,103.7854,0
Admiralty,2016,8,3,2016-08-03,1.6,1.4,1.6,1.6,27.5,30.8,21.9,7.2,65.2,104,1.4439,103.7854,1
Admiralty,2016,8,4,2016-08-04,0.0,0.0,0.0,0.0,28.6,31.5,26.8,7.6,30.6,104,1.4439,103.7854,0
Admiralty,2016,8,5,2016-08-05,0.0,0.0,0.0,0.0,29.6,33.3,27.7,6.1,22.7,104,1.4439,103.7854,0
Admiralty,2016,8,6,2016-08-06,0.0,0.0,0.0,0.0,28.5,32.0,26.0,6.5,28.8,104,1.4439,103.7854,0
Admiralty,2016,8,7,2016-08-07,0.0,0.0,0.0,0.0,29.2,32.8,26.4,6.1,29.2,104,1.4439,103.7854,0
Admiralty,2016,8,8,2016-08-08,0.0,0.0,0.0,0.0,29.5,32.5,27.6,7.2,24.8,104,1.4439,103.7854,0
Admiralty,2016,8,9,2016-08-09,0.0,0.0,0.0,0.0,29.4,33.2,26.1,7.6,32.8,104,1.4439,103.7854,0
Admiralty,2016,8,10,2016-08-10,0.0,0.0,0.0,0.0,29.9,33.0,27.4,6.8,31.3,104,1.4439,103.7854,0
Admiralty,2016,8,11,2016-08-11,27.2,14.2,16.4,16.4,28.5,31.1,24.9,6.5,33.8,104,1.4439,103.7854,1
Admiralty,2016,8,12,2016-08-12,18.2,16.8,17.4,17.4,28.4,31.2,24.3,5.4,42.1,104,1.4439,103.7854,1
Admiralty,2016,8,13,2016-08-13,0.8,0.8,0.8,0.8,29.1,32.2,26.8,6.5,32.8,104,1.4439,103.7854,1
Admiralty,2016,8,14,2016-08-14,1.2,1.2,1.2,1.2,28.9,32.4,25.0,9.4,38.9,104,1.4439,103.7854,1
Admiralty,2016,8,15,2016-08-15,1.4,1.4,1.4,1.4,29.4,33.2,26.8,7.2,32.4,104,1.4439,103.7854,1
Admiralty,2016,8,16,2016-08-16,0.0,0.0,0.0,0.0,29.4,32.8,25.4,7.2,33.1,104,1.4439,103.7854,0
Admiralty,2016,8,17,2016-08-17,26.4,15.0,15.4,15.6,28.2,32.8,24.8,6.8,35.6,104,1.4439,103.7854,1
Admiralty,2016,8,18,2016-08-18,0.0,0.0,0.0,0.0,29.8,33.2,26.5,6.8,30.2,104,1.4439,103.7854,0
Admiralty,2016,8,19,2016-08-19,6.8,3.4,4.6,6.0,28.4,32.3,23.2,7.2,52.9,104,1.4439,103.7854,1
Admiralty,2016,8,20,2016-08-20,6.0,5.8,6.0,6.0,29.6,33.7,25.8,6.5,30.2,104,1.4439,103.7854,1
Admiralty,2016,8,21,2016-08-21,20.2,12.4,19.2,20.2,27.9,30.6,22.7,6.1,52.9,104,1.4439,103.7854,1
Admiralty,2016,8,22,2016-08-22,0.0,0.0,0.0,0.0,28.8,31.6,27.1,5.4,24.8,104,1.4439,103.7854,0
Admiralty,2016,8,23,2016-08-23,0.0,0.0,0.0,0.0,29.2,31.4,26.7,5.4,29.5,104,1.4439,103.7854,0
Admiralty,2016,8,24,2016-08-24,25.6,13.6,20.6,23.8,27.6,31.0,23.7,9.0,55.4,104,1.4439,103.7854,1
Admiralty,2016,8,25,2016-08-25,0.0,0.0,0.0,0.0,29.2,32.4,26.8,8.3,33.1,104,1.4439,103.7854,0
Admiralty,2016,8,26,2016-08-26,0.0,0.0,0.0,0.0,29.1,32.2,26.3,10.4,51.8,104,1.4439,103.7854,0
Admiralty,2016,8,27,2016-08-27,0.0,0.0,0.0,0.0,29.6,32.5,27.8,7.6,34.6,104,1.4439,103.7854,0
Admiralty,2016,8,28,2016-08-28,24.8,24.8,24.8,24.8,28.4,32.1,24.1,5.8,39.2,104,1.4439,103.7854,1
Admiralty,2016,8,29,2016-08-29,0.0,0.0,0.0,0.0,29.2,33.5,25.8,7.6,25.6,104,1.4439,103.7854,0
Admiralty,2016,8,30,2016-08-30,3.2,1.6,1.6,1.6,27.3,29.6,25.1,5.4,34.9,104,1.4439,103.7854,1
Admiralty,2016,8,31,2016-08-31,0.0,0.0,0.0,0.0,27.8,32.2,25.7,5.4,32.8,104,1.4439,103.7854,0
Admiralty,2018,7,1,2018-07-01,35.0,17.8,22.2,24.0,25.8,27.7,21.6,5.4,46.8,104,1.4439,103.7854,1
Admiralty,2018,7,2,2018-07-02,0.8,0.8,0.8,0.8,27.0,31.2,24.7,4.0,20.2,104,1.4439,103.7854,1
Admiralty,2018,7,3,2018-07-03,5.2,2.4,2.8,3.6,27.3,31.0,22.7,5.8,47.2,104,1.4439,103.7854,1
Admiralty,2018,7,4,2018-07-04,0.6,0.6,0.6,0.6,28.3,32.2,25.3,5.0,21.6,104,1.4439,103.7854,1
Admiralty,2018,7,5,2018-07-05,0.0,0.0,0.0,0.0,28.8,32.3,26.3,6.1,30.6,104,1.4439,103.7854,0
Admiralty,2018,7,6,2018-07-06,0.0,0.0,0.0,0.0,28.7,32.6,26.6,7.2,28.4,104,1.4439,103.7854,0
Admiralty,2018,7,7,2018-07-07,0.0,0.0,0.0,0.0,28.5,32.1,26.0,7.2,31.0,104,1.4439,103.7854,0
Admiralty,2018,7,8,2018-07-08,0.0,0.0,0.0,0.0,28.7,32.1,26.5,6.1,31.0,104,1.4439,103.7854,0
Admiralty,2018,7,9,2018-07-09,1.2,1.0,1.2,1.2,28.6,32.2,25.2,5.8,29.5,104,1.4439,103.7854,1
Admiralty,2018,7,10,2018-07-10,13.0,10.8,12.8,12.8,26.7,28.5,22.8,9.4,50.8,104,1.4439,103.7854,1
Admiralty,2018,7,11,2018-07-11,0.0,0.0,0.0,0.0,28.1,31.5,26.3,5.0,22.0,104,1.4439,103.7854,0
Admiralty,2018,7,12,2018-07-12,0.0,0.0,0.0,0.0,29.2,34.4,27.2,6.1,23.0,104,1.4439,103.7854,0
Admiralty,2018,7,13,2018-07-13,0.0,0.0,0.0,0.0,29.0,31.8,26.9,7.2,25.2,104,1.4439,103.7854,0
Admiralty,2018,7,14,2018-07-14,10.2,4.8,5.2,5.2,27.5,30.6,21.9,6.1,45.7,104,1.4439,103.7854,1
Admiralty,2018,7,15,2018-07-15,4.2,4.0,4.0,4.0,27.5,31.2,22.6,6.1,47.9,104,1.4439,103.7854,1
Admiralty,2018,7,16,2018-07-16,0.0,0.0,0.0,0.0,29.0,32.8,26.7,6.8,33.5,104,1.4439,103.7854,0
Admiralty,2018,7,17,2018-07-17,0.0,0.0,0.0,0.0,28.9,31.7,26.9,7.2,25.2,104,1.4439,103.7854,0
Admiralty,2018,7,18,2018-07-18,0.0,0.0,0.0,0.0,29.0,32.1,27.2,7.9,29.5,104,1.4439,103.7854,0
Admiralty,2018,7,19,2018-07-19,19.0,16.4,18.2,18.8,28.3,31.7,23.7,6.8,51.5,104,1.4439,103.7854,1
Admiralty,2018,7,20,2018-07-20,8.0,7.6,8.0,8.0,29.0,33.0,25.5,5.4,24.5,104,1.4439,103.7854,1
Admiralty,2018,7,21,2018-07-21,12.8,12.6,12.8,12.8,28.7,32.0,24.6,5.4,35.3,104,1.4439,103.7854,1
Admiralty,2018,7,22,2018-07-22,1.6,1.2,1.2,1.2,28.2,32.0,26.8,4.7,33.5,104,1.4439,103.7854,1
Admiralty,2018,7,23,2018-07-23,0.0,0.0,0.0,0.0,29.4,33.7,26.2,6.8,31.7,104,1.4439,103.7854,0
Admiralty,2018,7,24,2018-07-24,0.0,0.0,0.0,0.0,29.7,33.8,27.4,8.6,29.2,104,1.4439,103.7854,0
Admiralty,2018,7,25,2018-07-25,0.8,0.4,0.4,0.6,27.4,30.1,24.3,7.2,32.8,104,1.4439,103.7854,1
Admiralty,2018,7,26,2018-07-26,0.0,0.0,0.0,0.0,28.8,33.6,25.5,6.8,28.4,104,1.4439,103.7854,0
Admiralty,2018,7,27,2018-07-27,0.0,0.0,0.0,0.0,29.3,33.4,27.0,7.2,26.3,104,1.4439,103.7854,0
Admiralty,2018,7,28,2018-07-28,0.0,0.0,0.0,0.0,29.8,33.6,27.2,7.2,26.3,104,1.4439,103.7854,0
Admiralty,2018,7,29,2018-07-29,0.0,0.0,0.0,0.0,29.2,32.9,27.3,6.8,35.3,104,1.4439,103.7854,0
Admiralty,2018,7,30,2018-07-30,8.0,5.2,6.6,7.0,26.6,28.4,24.4,7.2,42.1,104,1.4439,103.7854,1
Admiralty,2018,7,31,2018-07-31,0.0,0.0,0.0,0.0,27.8,31.7,26.3,5.4,25.2,104,1.4439,103.7854,0
Admiralty,2018,12,1,2018-12-01,49.2,27.8,40.6,43.2,26.4,31.1,23.6,9.7,43.9,104,1.4439,103.7854,1
Admiralty,2018,12,2,2018-12-02,2.2,0.8,0.8,0.8,26.4,32.0,24.5,9.7,50.8,104,1.4439,103.7854,1
Admiralty,2018,12,3,2018-12-03,5.6,4.8,5.2,5.2,26.4,30.4,24.7,5.8,23.8,104,1.4439,103.7854,1
Admiralty,2018,12,4,2018-12-04,1.6,1.6,1.6,1.6,27.9,33.4,24.7,8.3,29.2,104,1.4439,103.7854,1
Admiralty,2018,12,5,2018-12-05,29.0,15.4,21.6,28.8,26.8,31.7,23.7,7.6,39.6,104,1.4439,103.7854,1
Admiralty,2018,12,6,2018-12-06,0.8,0.6,0.6,0.6,26.5,30.8,25.1,6.5,23.8,104,1.4439,103.7854,1
Admiralty,2018,12,7,2018-12-07,11.0,7.2,10.6,10.6,26.9,31.8,24.8,6.1,24.1,104,1.4439,103.7854,1
Admiralty,2018,12,8,2018-12-08,15.6,14.0,14.2,14.4,26.6,32.7,23.8,6.1,48.2,104,1.4439,103.7854,1
Admiralty,2018,12,9,2018-12-09,0.0,0.0,0.0,0.0,27.8,32.8,25.3,7.6,33.5,104,1.4439,103.7854,0
Admiralty,2018,12,10,2018-12-10,6.4,5.6,6.2,6.4,27.3,32.6,24.8,7.2,33.5,104,1.4439,103.7854,1
Admiralty,2018,12,11,2018-12-11,35.8,20.6,22.6,22.6,25.9,32.3,24.0,7.9,37.1,104,1.4439,103.7854,1
Admiralty,2018,12,12,2018-12-12,4.2,3.0,4.2,4.2,26.5,31.0,24.8,6.5,43.6,104,1.4439,103.7854,1
Admiralty,2018,12,13,2018-12-13,0.0,0.0,0.0,0.0,26.0,29.1,25.0,9.0,32.4,104,1.4439,103.7854,0
